"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"13","7","Green","G Midrange Combo","Creatures","17","6","17","2.57","Green Sun's Zenith, Nadu, Winged Wisdom, Icetill Explorer, Taiga, Windswept Heath, Badgermole Cub, Mox Emerald, Elvish Mystic, Nissa, Who Shakes the World, Ursine Monstrosity, Wooded Foothills, Skullclamp, Hexdrinker, Sol Ring, Tropical Island, Fanatic of Rhonas, Shifting Woodland, Gaea's Cradle, Esika's Chariot, Scythecat Cub, Copperline Gorge, Sentinel of the Nameless City, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Questing Beast, Sylvan Safekeeper, Boseiju, Who Endures, Ignoble Hierarch, Titania, Protector of Argoth, Birds of Paradise, Baloth Prime, Tireless Tracker, Vaultborn Tyrant","Witch Enchanter, Avacyn's Pilgrim, Survival of the Fittest, Woodfall Primus, Torsten, Founder of Benalia, Winds of Abandon, Territorial Kavu, Razorverge Thicket, Enduring Innocence, Sanguine Evangelist, Leyline Binding, Night Nurse, Healer of Heroes, Sandstorm Salvager, Temple Garden"
"13","8","Red","R Burn","Humans","13","10","17","2.48","Seasoned Pyromancer, Dragon's Rage Channeler, Chandra, Torch of Defiance, Fear of Missing Out, Suplex, Lightning Bolt, Gut, True Soul Zealot, Arena of Glory, Firebolt, Death-Greeter's Champion, Flame Slash, Anje's Ravager, Hexing Squelcher, Delayed Blast Fireball, Fireblast, Elegant Parlor, Laelia, the Blade Reforged, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Legion Extruder, Figure of Destiny, Marauding Mako, Goblin Bombardment, Galvanic Discharge, City of Traitors, Headliner Scarlett, Fury, Bloodstained Mire, Screaming Nemesis","Fire Covenant, Lingering Souls, Squee, Goblin Nabob, Caustic Bronco, Palace Jailer, Mole Man, Moloid Master, Orcish Lumberjack, Figure of Fable, Overlord of the Balemurk, Zirda, the Dawnwaker, Blazemire Verge, Harvester of Misery, Toxic Deluge, Damn, Luminarch Aspirant, Sage of the Skies, Thornspire Verge, Anger"
"14","1","Blue/White","UW Artifacts","Artifacts","2","21","17","2.91","Nettlecyst, Displacer Kitten, Tezzeret, Cruel Captain, Sensei's Divining Top, Soul-Guide Lantern, Sword of the Meek, Echo of Eons, Astrologian's Planisphere, Swamp, Ugin, Eye of the Storms, Raffine's Tower, Pentad Prism, Kaldra Compleat, Mana Drain, Upheaval, Jace, the Mind Sculptor, Kappa Cannoneer, Celestial Colonnade, Thopter Foundry, Shadowspear, Abandoned Air Temple, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, The Mightstone and Weakstone, Mox Sapphire, Path to Exile, Tolarian Academy, Mox Opal, No More Lies, Lion's Eye Diamond, City of Traitors","Staff of the Storyteller, Sewer-veillance Cam, Bolas's Citadel, Lion Sash, Tidehollow Sculler, Get Lost, Lavaspur Boots, Securitron Squadron, Makdee and Itla, Skysnarers, Desecrex, Gift of Servitude, Wastewood Verge, Thraben Inspector, Omnath, Locus of Creation, Thundering Falls, Thieving Skydiver, Elspeth, Storm Slayer, Sunfall"
"14","2","Black/Blue","BU Tempo","Spells","10","13","17","2.52","Fabled Passage, Fatal Push, Caustic Bronco, Cut Down, Library of Alexandria, Shadowy Backstreet, Sheoldred's Edict, Wan Shi Tong, Librarian, Snapcaster Mage, Hullbreacher, Duress, Subtlety, Malcolm, Alluring Scoundrel, Stern Scolding, Bloodchief's Thirst, Fallen Shinobi, Swamp, Verdant Catacombs, Occult Epiphany, Underground Mortuary, Botanical Sanctum, Okoye, Mighty and Adored, Miscalculation, Force of Negation, Abhorrent Oculus, Island, Island, Island, Island, Island, Island, Island, Jennifer Walters, Scalding Tarn, Mystic Confluence, Starting Town, Damnation, Remand, Time Warp, Watery Grave","Coalition Relic, Phyrexian Dragon Engine, Traumatic Critique, Grist, the Hunger Tide, Gush, Mishra's Bauble, Skullclamp, Witherbloom Apprentice, Haywire Mite, Overlord of the Mistmoors, Pillage the Bog, Enduring Innocence, Tarfire"
"14","3","Black/Red","BR Aristocrats","Spells","10","13","17","2.13","Fire Covenant, Dragon's Rage Channeler, Imperial Seal, Dark Confidant, Sedgemoor Witch, Underworld Breach, Yawgmoth's Will, Snuff Out, Lotus Petal, Sheoldred, the Apocalypse, Inquisition of Kozilek, Lurrus of the Dream-Den, Bloodtithe Harvester, Blood Crypt, Carnage Interpreter, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Cabal Ritual, Arena of Glory, Mind Twist, Flame Slash, Hymn to Tourach, Mountain, Mountain, Urborg, Tomb of Yawgmoth, Broadside Bombardiers, Deep-Cavern Bat, Vampiric Tutor, Dauthi Voidwalker, Sunbaked Canyon, Dismember","Sevinne's Reclamation, Master of Death, Winds of Abandon, Mine Collapse, Melded Moxite, Arwen, Mortal Queen, Tersa Lightshatter, Fireblast, Recurring Nightmare, Relic of Sauron, Agatha's Soul Cauldron, Skyclave Apparition, Marauding Mako, Unexpectedly Absent, Anger, Flame of Anor, Griselbrand, Screaming Nemesis"
"14","4","Red/Blue/White","RUW Artifacts","Artifacts","4","19","17","2.13","Stormchaser's Talent, Talisman of Progress, Wasteland, Talisman of Creativity, Fractured Identity, Multiversal Passage, Balance, Palace Jailer, Windswept Heath, Mana Crypt, Phlage, Titan of Fire's Fury, Flash, Brain Freeze, Cori-Steel Cutter, Urza's Saga, Pinnacle Emissary, Portable Hole, Basalt Monolith, Talisman of Conviction, Elegant Parlor, Mountain, Retrofitter Foundry, Narset, Parter of Veils, Island, Island, Island, Island, Island, Island, Plains, Plains, Plains, Mana Leak, Legion Extruder, Raugrin Triome, Timetwister, Thundertrap Trainer, Spell Pierce, Spirebluff Canal, Chromatic Star","Avacyn's Pilgrim, Parallax Wave, Lingering Souls, Krang, Utrom Warlord, Erode, The Legend of Roku, Wrath of God, Talisman of Dominance, Phelia, Exuberant Shepherd, Mother of Runes, Vicious Rivalry, Delayed Blast Fireball, Luminarch Aspirant, Guardian Scalelord, Emeritus of Truce"
"14","5","Green/Blue","GU Midrange Combo","Green/Blue","15","8","17","2.30","Zuran Orb, Green Sun's Zenith, Sylvan Caryatid, Tamiyo, Inquisitive Student, Stock Up, Deathrite Shaman, The One Ring, Formidable Speaker, Oko, Thief of Crowns, Wooded Foothills, Llanowar Elves, Ketria Triome, Waterlogged Grove, Tropical Island, Tamiyo, Collector of Tales, Fanatic of Rhonas, Shifting Woodland, Gaea's Cradle, Scythecat Cub, Noble Hierarch, Sentinel of the Nameless City, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Lightning Greaves, Hedge Maze, Once Upon a Time, Titania, Protector of Argoth, Birds of Paradise, Wistfulness, Sandstorm Salvager, Uro, Titan of Nature's Wrath, Flooded Strand, Delighted Halfling","Brightglass Gearhulk, The Wandering Emperor, Survival of the Fittest, Mole Man, Moloid Master, Keen-Eyed Curator, Jace, Vryn's Prodigy, Daze, Skycoach Conductor, Proft's Eidetic Memory, Phantasmal Image, Aang, Swift Savior, Oath of Druids, Sage of the Skies, Emeritus of Abundance"
"14","6","Green/Red","GR Stompy","Creatures","17","6","17","2.35","Wrenn and Six, Chandra, Torch of Defiance, Stomping Ground, Inti, Seneschal of the Sun, Taiga, Ancient Tomb, Badgermole Cub, Ragavan, Nimble Pilferer, Mox Emerald, Orcish Lumberjack, Magda, Brazen Outlaw, Elvish Mystic, Robber of the Rich, Ouroboroid, Gut, True Soul Zealot, Hexdrinker, Bloodbraid Challenger, Chain Lightning, Springheart Nantuko, Laelia, the Blade Reforged, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Commercial District, Forest, Forest, Boseiju, Who Endures, Ignoble Hierarch, Pyrokinesis, Bristly Bill, Spine Sower, Bonecrusher Giant, Thornspire Verge, Galvanic Discharge, Jetmir's Garden, Fury, Bloodstained Mire","Adeline, Resplendent Cathar, Nissa, Who Shakes the World, Force of Vigor, Hexing Squelcher, Sanguine Evangelist, Otharri, Suns' Glory, Voice of Victory, Swords to Plowshares, Ocelot Pride, Sylvan Safekeeper, Volcanic Island, Endurance, Figure of Destiny, Temple Garden"
"14","7","Black/Red","BR Sneak and Show","Spells","10","13","17","2.57","Nethergoyf, Undercity Sewers, Grief, Steam Vents, Oliphaunt, Troll of Khazad-dûm, Suplex, Faithless Looting, Kolaghan's Command, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Blackcleave Cliffs, Overlord of the Balemurk, Barrowgoyf, Firebolt, Night's Whisper, Infernal Grasp, Currency Converter, Reanimate, Harvester of Misery, Darkslick Shores, Mountain, Toxic Deluge, Island, Super Shredder, Animate Dead, Voldaren Epicure, Psychic Frog, Sneak Attack, Chrome Mox, Ziatora's Proving Ground, Exhume","Sear, Concealed Courtyard, Forth Eorlingas!, Brainstorm, Torsten, Founder of Benalia, Smuggler's Copter, Karakas, Vindicate, Blooming Marsh, Containment Priest, Mana Tithe, Gau, Feral Youth, Concealing Curtains, Unholy Heat, Impractical Joke, Mana Confluence, Hallowed Fountain"
"14","8","Black/Red/Blue","BRU Sneak and Show","Spells","7","16","17","3.57","Savai Triome, Ponder, Badlands, Iron-Shield Elf, Tinker, Entomb, Inspiring Vantage, Consider, Swamp, Swamp, Swamp, Swamp, Triplicate Titan, Corpse Dance, Crabomination, Bone Shards, Wishclaw Talisman, Demonic Tutor, Thought Scour, Emrakul, the Aeons Torn, Wheel of Fortune, Atraxa, Grand Unifier, Preordain, Island, Island, Island, Island, Island, Island, Island, Show and Tell, Memory Lapse, Fable of the Mirror-Breaker, Through the Breach, Myr Battlesphere, Expressive Iteration, Ledger Shredder, Otawara, Soaring City, Shelldock Isle, Zagoth Triome","Alpha Deathclaw, Fear of Missing Out, Tishana's Tidebinder, Black Widow, Super Spy, Quantum Riddler, Cloak and Dagger, Entwined, Aang's Iceberg, Zirda, the Dawnwaker, Generous Plunderer, Saheeli, Sublime Artificer, Glimmer Lens, Sink into Stupor, Time Spiral, Emry, Lurker of the Loch, Memory Jar, Goblin Bombardment"
"15","1","Black/Blue","BU Tempo","Merfolk","13","10","17","2.13","Undercity Sewers, Fatal Push, Thassa's Oracle, Tamiyo, Inquisitive Student, Dark Confidant, Library of Alexandria, Collective Brutality, Tishana's Tidebinder, Hullbreacher, Duress, Sheoldred, the Apocalypse, Malcolm, Alluring Scoundrel, Bloodchief's Thirst, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Raffine's Tower, Forensic Gadgeteer, Faerie Mastermind, Retrofitter Foundry, Island, Island, Island, Island, Island, Island, Island, Island, Sink into Stupor, Mana Leak, Remand, Deep-Cavern Bat, Urza, Lord High Artificer, Orcish Bowmasters, Mox Diamond, Thieving Skydiver, Kaito, Bane of Nightmares","Iron-Shield Elf, Grim Monolith, Bolas's Citadel, Lotus Petal, Manifold Key, Talisman of Dominance, Lion Sash, Cabal Ritual, Tear Asunder, Cathar Commando, Razorverge Thicket, Blazemire Verge, Super Shredder, Makdee and Itla, Skysnarers, The Mightstone and Weakstone, Mind Stone, Leovold, Emissary of Trest, Eagles of the North, Memory Jar"
"15","2","Red/White","RW Stompy","Humans","15","8","17","2.96","Parallax Wave, Palace Jailer, Ajani, Nacatl Pariah, Horizon Canopy, Windswept Heath, Spara's Headquarters, Adeline, Resplendent Cathar, Minsc & Boo, Timeless Heroes, Fiery Confluence, Winds of Abandon, Giver of Runes, Phelia, Exuberant Shepherd, Mother of Runes, Gut, True Soul Zealot, Overlord of the Mistmoors, Elite Spellbinder, Flame Slash, Mana Tithe, Abandoned Air Temple, Elegant Parlor, Mountain, Mountain, Mountain, Mountain, Sanguine Evangelist, Flickerwisp, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Fable of the Mirror-Breaker, Luminarch Aspirant, Skyclave Apparition, Broadside Bombardiers, Serra Paragon, Elspeth, Storm Slayer","Balance, Fear of Missing Out, Emeritus of Ideation, Prismatic Ending, Concealed Courtyard, Wrath of God, Xander's Lounge, Fireblast, Goblin Welder, Burst Lightning, Teferi, Time Raveler, Unholy Heat, Leyline Binding, Legion Extruder, Scrubland, Blazing Rootwalla, Sunfall"
"15","3","Black/Blue","BU Reanimator","Spells","11","12","17","3.09","Metamorphosis Fanatic, Nethergoyf, Survival of the Fittest, Sheoldred's Edict, Troll of Khazad-dûm, Creeping Tar Pit, Entomb, Master of Death, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Crabomination, Kavaero, Mind-Bitten, Blooming Marsh, Necromancy, Waterlogged Grove, Barrowgoyf, Bitter Triumph, Demonic Tutor, Overgrown Tomb, Shallow Grave, Hymn to Tourach, Harvester of Misery, Concealing Curtains, Recurring Nightmare, Archon of Cruelty, Bayou, Animate Dead, Strip Mine, Life // Death, Urborg, Tomb of Yawgmoth, Ledger Shredder, Shelldock Isle, Exhume","Stormchaser's Talent, Traumatic Critique, Squee, Goblin Nabob, Michelangelo, Weirdness to 11, Pest Infestation, Sevinne's Reclamation, Smuggler's Copter, Consider, Ursine Monstrosity, Preordain, Phantasmal Image, Agatha's Soul Cauldron, Bristly Bill, Spine Sower, Time Warp"
"15","4","Green/Blue","GU Midrange Combo","Creatures","17","6","17","2.83","Green Sun's Zenith, Nadu, Winged Wisdom, Sylvan Caryatid, Ancient Tomb, Badgermole Cub, Mox Emerald, Elvish Mystic, Ouroboroid, Nissa, Who Shakes the World, Force of Vigor, Ketria Triome, Fanatic of Rhonas, Gaea's Cradle, Botanical Sanctum, Springheart Nantuko, Yavimaya, Cradle of Growth, Esika's Chariot, Scythecat Cub, Noble Hierarch, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Boseiju, Who Endures, Ignoble Hierarch, Titania, Protector of Argoth, Channel, Baloth Prime, Tireless Tracker, Vaultborn Tyrant, Otawara, Soaring City, Indatha Triome, Uro, Titan of Nature's Wrath, Delighted Halfling","Zuran Orb, Together as One, Krang, Utrom Warlord, Subtlety, Keen-Eyed Curator, Walking Ballista, Quantum Riddler, Territorial Kavu, Loot, the Pathfinder, Upheaval, Okoye, Mighty and Adored, Expedition Map, Town Greeter, Teferi, Hero of Dominaria"
"15","5","Black/Blue","BU Tempo","Spells","4","19","17","2.96","Imperial Seal, Gush, Multiversal Passage, Lose Focus, Snuff Out, Inquisition of Kozilek, The One Ring, Fallen Shinobi, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Treasure Cruise, Lórien Revealed, Verdant Catacombs, Sol Ring, Daze, Doomsday, Night's Whisper, Thought Scour, Darkslick Shores, Force of Negation, Abhorrent Oculus, Island, Island, Island, Island, Island, Island, Proft's Eidetic Memory, Memory Lapse, Mystic Confluence, Thundertrap Trainer, Psychic Frog, Chain of Smog, Polluted Delta, Flooded Strand, Dismember","Talisman of Progress, Brightglass Gearhulk, Tezzeret, Cruel Captain, Sensei's Divining Top, Bleachbone Verge, Riverpyre Verge, Wan Shi Tong, All-Knowing, Godless Shrine, Skycoach Conductor, Vengevine, Saheeli, Sublime Artificer, Damn, Desecrex, Gift of Servitude, Guardian Scalelord, Night Nurse, Healer of Heroes, Hallowed Fountain, Griselbrand"
"15","6","Green/Red/Blue","GRU Midrange Combo","Green/Red/Blue","15","8","17","2.48","Seasoned Pyromancer, Wasteland, Dragon's Rage Channeler, Wrenn and Six, Icetill Explorer, Lutri, the Spellchaser, Stomping Ground, Oliphaunt, Taiga, Deathrite Shaman, Ragavan, Nimble Pilferer, Mutagen Man, Living Ooze, Vibrance, Oko, Thief of Crowns, Wooded Foothills, Skullclamp, Tersa Lightshatter, Copperline Gorge, Mountain, Mountain, Mountain, Sentinel of the Nameless City, Wheel of Fortune, Island, Island, Commercial District, Forest, Forest, Forest, Arid Mesa, Once Upon a Time, Time Walk, Birds of Paradise, Bonecrusher Giant, Ivora, Insatiable Heir, Six, Fastbond, Ziatora's Proving Ground, Abrade, Bloodstained Mire","Phyrexian Dragon Engine, Nettlecyst, Karn, Scion of Urza, Underworld Breach, Mishra's Bauble, Vindicate, Haywire Mite, Mine Collapse, Melded Moxite, Anje's Ravager, Basking Rootwalla, Voldaren Epicure, Oath of Druids"
"15","7","Red/White","RW Aggro","Spells, Humans","11","12","17","2.00","Savai Triome, Prismatic Vista, Sear, Suplex, Lightning Bolt, Sacred Foundry, Cori-Steel Cutter, Robber of the Rich, Get Lost, Detective's Phoenix, Ancestral Recall, Karakas, Jacked Rabbit, Talisman of Conviction, Death-Greeter's Champion, Chain Lightning, Containment Priest, Hexing Squelcher, Gau, Feral Youth, Laelia, the Blade Reforged, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Otharri, Suns' Glory, Guide of Souls, Glimmer Lens, Plains, Plateau, Raugrin Triome, Path to Exile, Galvanic Discharge, Oust, Screaming Nemesis","Lingering Souls, Staff of the Storyteller, Fractured Identity, Carnage Interpreter, Pinnacle Emissary, Black Widow, Super Spy, Figure of Fable, Portable Hole, Shifting Woodland, Delayed Blast Fireball, Wastewood Verge, Candelabra of Tawnos, Emeritus of Abundance, Thornspire Verge, Anger, Goblin Bombardment"
"15","8","Black/Green/Red/Blue","BGRU Sneak and Show","Artifacts","8","15","17","4.26","Talisman of Creativity, Steam Vents, Tinker, Worldspine Wurm, Portal to Phyrexia, Faithless Looting, Flash, Blood Crypt, Jace, Vryn's Prodigy, Cloak and Dagger, Entwined, Mana Vault, Tropical Island, Etali, Primal Conqueror, Palantír of Orthanc, Talisman of Curiosity, Force of Will, Dack Fayden, Mountain, Mountain, Atraxa, Grand Unifier, Island, Island, Island, Forest, Relic of Sauron, Show and Tell, Through the Breach, Myr Battlesphere, Volcanic Island, Scalding Tarn, Mana Confluence, Thundering Falls, Tolarian Academy, Mox Opal, Sneak Attack, Blightsteel Colossus, Spirebluff Canal, Batroc the Leaper, Temple Garden, Watery Grave","Fire Covenant, Twilight Diviner, Aang's Iceberg, Bone Shards, Kappa Cannoneer, Wishclaw Talisman, Manamorphose, Vicious Rivalry, Pillage the Bog, Aang, Swift Savior, Wistfulness"
"16","1","Green/Blue","GU Midrange Combo","Humans, Creatures","18","5","17","2.78","Avacyn's Pilgrim, Zuran Orb, Misty Rainforest, Nadu, Winged Wisdom, Icetill Explorer, Multiversal Passage, Pest Infestation, Breeding Pool, Worldspine Wurm, Wan Shi Tong, Librarian, Mole Man, Moloid Master, Elvish Mystic, Keen-Eyed Curator, Oko, Thief of Crowns, Wooded Foothills, Llanowar Elves, Waterlogged Grove, Haywire Mite, Tropical Island, Botanical Sanctum, Natural Order, Razorverge Thicket, Forest, Forest, Forest, Forest, Forest, Sylvan Safekeeper, Jennifer Walters, Hedge Maze, Once Upon a Time, Titania, Protector of Argoth, Strip Mine, Baloth Prime, Wistfulness, Otawara, Soaring City, Batroc the Leaper, Sandstorm Salvager, Uro, Titan of Nature's Wrath, Temple Garden","Brightglass Gearhulk, Ephemerate, Krang, Utrom Warlord, Torsten, Founder of Benalia, Get Lost, Underground Mortuary, Forensic Gadgeteer, Luminarch Aspirant, Leovold, Emissary of Trest, Flame of Anor"
"16","2","Red/Blue","RU Artifacts","Artifacts","3","20","17","2.26","Tezzeret, Cruel Captain, Urza's Bauble, Gitaxian Probe, Thassa's Oracle, Sword of the Meek, Grim Monolith, Echo of Eons, Underworld Breach, Hullbreacher, Lotus Petal, Brain Freeze, Cori-Steel Cutter, Talisman of Dominance, Urza's Saga, Riverpyre Verge, Swamp, Mishra's Bauble, Basalt Monolith, Pentad Prism, Kappa Cannoneer, Force of Will, Mountain, Mountain, Wheel of Fortune, Retrofitter Foundry, Island, Island, Island, Island, Island, Island, Island, Island, Island, Relic of Sauron, Mishra's Workshop, Volcanic Island, Starting Town, Lion's Eye Diamond, Chromatic Star","Tundra, Survival of the Fittest, Lose Focus, Sedgemoor Witch, Faithless Looting, Mutagen Man, Living Ooze, Winds of Abandon, Treasure Cruise, Palantír of Orthanc, Manamorphose, Expedition Map, Enduring Innocence, Fireblast, Goblin Welder, Faerie Mastermind, Myr Battlesphere, Voldaren Epicure"
"16","3","Red/White","RW Aggro","Humans, Creatures","16","7","17","2.26","Savai Triome, Staff of the Storyteller, The Wandering Emperor, Library of Alexandria, Ajani, Nacatl Pariah, Phlage, Titan of Fire's Fury, Adeline, Resplendent Cathar, Inspiring Vantage, Giver of Runes, Jacked Rabbit, Mother of Runes, Gut, True Soul Zealot, Cathar Commando, Mox Pearl, Containment Priest, Flame Slash, Elegant Parlor, Sanguine Evangelist, Otharri, Suns' Glory, Swords to Plowshares, Guide of Souls, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Fable of the Mirror-Breaker, Arid Mesa, Figure of Destiny, Sage of the Skies, Path to Exile, Skyclave Apparition, Solitude, Sunbaked Canyon, Bloodstained Mire","Lingering Souls, Dark Confidant, Shadowy Backstreet, Deathrite Shaman, Together as One, Vindicate, Aang's Iceberg, Skycoach Conductor, Vengevine, Animate Dead, Omnath, Locus of Creation, Oath of Druids, Guardian Scalelord, Indatha Triome, Third Path Iconoclast"
"16","4","Green/Red","GR Stompy","Creatures","18","5","17","2.74","Prismatic Vista, Wrenn and Six, Sylvan Caryatid, Stomping Ground, Umezawa's Jitte, Taiga, Windswept Heath, Badgermole Cub, Orcish Lumberjack, Minsc & Boo, Timeless Heroes, Nissa, Who Shakes the World, Territorial Kavu, Force of Vigor, Ursine Monstrosity, Verdant Catacombs, Ketria Triome, Bloodbraid Challenger, Fanatic of Rhonas, Generous Plunderer, Gau, Feral Youth, Copperline Gorge, Sentinel of the Nameless City, Commercial District, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Questing Beast, Generous Ent, Boseiju, Who Endures, Endurance, Ignoble Hierarch, Bristly Bill, Spine Sower, Night Nurse, Healer of Heroes, Tireless Tracker, Thornspire Verge, Delighted Halfling","Phyrexian Dragon Engine, Traumatic Critique, Ugin, Eye of the Storms, Figure of Fable, Tear Asunder, Firebolt, Delayed Blast Fireball, Dack Fayden, Town Greeter, Candelabra of Tawnos, Damnation, Blightsteel Colossus"
"16","5","Black/Blue","BU Reanimator","Spells","8","15","17","3.22","Ponder, Liliana of the Veil, Fatal Push, Frantic Search, Troll of Khazad-dûm, Creeping Tar Pit, Entomb, Inquisition of Kozilek, Stern Scolding, Bazaar of Baghdad, Swamp, Swamp, Swamp, Swamp, Swamp, Triplicate Titan, Quantum Riddler, Blooming Marsh, Bone Shards, Etali, Primal Conqueror, Jace, the Mind Sculptor, Xander's Lounge, Shallow Grave, Harvester of Misery, Preordain, Abhorrent Oculus, Island, Island, Island, Island, Island, Show and Tell, Memory Lapse, Thundering Falls, Life // Death, Urborg, Tomb of Yawgmoth, Psychic Frog, Griselbrand, Exhume, Watery Grave","Alpha Deathclaw, Carnage Interpreter, Astrologian's Planisphere, Pinnacle Emissary, Wan Shi Tong, All-Knowing, Coveted Jewel, Moonshadow, Phantasmal Image, Through the Breach, Brazen Borrower, Emry, Lurker of the Loch, Emeritus of Truce, Chrome Mox, Thieving Skydiver, Kaito, Bane of Nightmares"
"16","6","Blue/White","UW Control","Spells","6","17","17","2.70","Stormchaser's Talent, Talisman of Progress, Balance, Palace Jailer, Tishana's Tidebinder, Concealed Courtyard, Spara's Headquarters, Wrath of God, Subtlety, Spellseeker, Black Lotus, Karakas, Raffine's Tower, Mana Vault, Thopter Foundry, Mana Tithe, Narset, Parter of Veils, Council's Judgment, Teferi, Time Raveler, Island, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Sink into Stupor, Counterspell, Eagles of the North, Ledger Shredder, No More Lies, Polluted Delta, Oust, Hallowed Fountain, Teferi, Hero of Dominaria, Shelldock Isle, Elspeth, Storm Slayer","Coalition Relic, Soul-Guide Lantern, Unearth, Crabomination, Kavaero, Mind-Bitten, Savannah, Kaldra Compleat, Tamiyo, Collector of Tales, Upheaval, Securitron Squadron, Saheeli, Sublime Artificer, Flickerwisp, Leyline Binding, The Mightstone and Weakstone, Channel"
"16","7","Black/Blue","BU Combo","Spells","3","20","17","2.52","Fabled Passage, Sensei's Divining Top, Imperial Seal, Cut Down, Sheoldred's Edict, Bolas's Citadel, Yawgmoth's Will, Snuff Out, Sheoldred, the Apocalypse, Brainstorm, Underground Sea, Jace, Wielder of Mysteries, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Cabal Ritual, Doomsday, Demonic Tutor, Miscalculation, Darkslick Shores, Toxic Deluge, Island, Island, Scalding Tarn, Time Walk, Time Warp, Deep-Cavern Bat, Chain of Smog, Orcish Bowmasters, Memory Jar, Mox Ruby, Mystical Tutor, Zagoth Triome","Twilight Diviner, Sevinne's Reclamation, Iron-Shield Elf, Horizon Canopy, Erode, Phyrexian Metamorph, Master of Death, Bloodchief's Thirst, Corpse Dance, Overlord of the Balemurk, Mine Collapse, Atraxa, Grand Unifier, Unholy Heat, Bayou, Super Shredder, Agatha's Soul Cauldron, Lightning Greaves"
"16","8","Black/Red","BR Sneak and Show","Spells, Humans","12","11","17","2.30","Seasoned Pyromancer, Fire Covenant, Nethergoyf, Raucous Theater, Mox Jet, Dragon's Rage Channeler, Badlands, Inti, Seneschal of the Sun, Duress, Ragavan, Nimble Pilferer, Fiery Confluence, Blood Crypt, Kolaghan's Command, Swamp, Swamp, Swamp, Arena of Glory, Barrowgoyf, Infernal Grasp, Blazemire Verge, Tersa Lightshatter, Hymn to Tourach, Reanimate, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Pyrokinesis, Ivora, Insatiable Heir, Marauding Mako, Dauthi Voidwalker, Headliner Scarlett, Abrade, Fury","Squee, Goblin Nabob, Lutri, the Spellchaser, Prismatic Ending, Stoneforge Mystic, Vibrance, Cloak and Dagger, Entwined, Witherbloom Apprentice, Zirda, the Dawnwaker, Elite Spellbinder, Okoye, Mighty and Adored, Abandoned Air Temple, Concealing Curtains, Desecrex, Gift of Servitude, Legion Extruder, Emeritus of Abundance, Anger, Jetmir's Garden"
"17","1","Green/Red/Blue","GRU Midrange Combo","Spells","9","14","17","3.96","Misty Rainforest, Stomping Ground, Lose Focus, Breeding Pool, Taiga, Worldspine Wurm, Underworld Breach, Hullbreacher, Woodfall Primus, Subtlety, Minsc & Boo, Timeless Heroes, Faithless Looting, The Wondrous Wasp, Verdant Catacombs, Etali, Primal Conqueror, Shifting Woodland, Xander's Lounge, Botanical Sanctum, Emrakul, the Aeons Torn, Mountain, Island, Island, Commercial District, Forest, Forest, Forest, Forest, Show and Tell, Through the Breach, Volcanic Island, Expressive Iteration, Time Spiral, Oath of Druids, Malevolent Rumble, Fastbond, Vaultborn Tyrant, Batroc the Leaper, Chrome Mox, Lion's Eye Diamond, Abrade","Zuran Orb, Squee, Goblin Nabob, Badgermole Cub, Bolas's Citadel, Robber of the Rich, Territorial Kavu, Savannah, Springheart Nantuko, Abandoned Air Temple, Bayou, Endurance, Memory Jar"
